message_id,date,url,local_path,filename,title,author,reader,genre,year,duration,language,file_size,mime_type,source
623,2024-12-13T08:44:06+00:00,https://t.me/bashaudiokitap/623,books\Әхмәр Байрамғоловтың хикәйәләре.mp3,Әхмәр Байрамғоловтың хикәйәләре.mp3,Әхмәр Байрамғоловтың хикәйәләре,,,,,,,2781648,audio/mpeg,"audio_tags, filename"
622,2024-12-13T06:59:54+00:00,https://t.me/bashaudiokitap/622,books\яҡшы күңел.mp3,яҡшы күңел.mp3,яҡшы күңел,,,,,,,2242656,audio/mpeg,"audio_tags, filename"
621,2024-12-13T06:03:28+00:00,https://t.me/bashaudiokitap/621,books\еҙ самауыр.mp3,еҙ самауыр.mp3,еҙ самауыр,,,,,,,25577892,audio/mpeg,"audio_tags, filename"
620,2024-12-12T11:02:34+00:00,https://t.me/bashaudiokitap/620,books\«Ғәйет_намаҙы_йәки_ҡара_шәлле_ҡатын.mp3,«Ғәйет_намаҙы_йәки_ҡара_шәлле_ҡатын.mp3,ын» әҫәре,,,,,,,7368336,audio/mpeg,"audio_tags, filename, text"
619,2024-12-12T08:07:04+00:00,https://t.me/bashaudiokitap/619,books\йүләркәй.mp3,йүләркәй.mp3,йүләркәй,,,,,,,3832416,audio/mpeg,"audio_tags, filename"
618,2024-12-11T16:46:21+00:00,https://t.me/bashaudiokitap/618,books\бүләк.mp3,бүләк.mp3,"ова, «Бүләк» әҫәре",,,,,,,5466096,audio/mpeg,"audio_tags, filename, text"
617,2024-12-11T14:09:18+00:00,https://t.me/bashaudiokitap/617,books\«Йыһандың бумеранг ҡануны».mp3,«Йыһандың бумеранг ҡануны».mp3,«Йыһандың бумеранг ҡануны»,,,,,,,2409120,audio/mpeg,"audio_tags, filename"
615,2024-12-11T11:06:51+00:00,https://t.me/bashaudiokitap/615,books\ҡурсаҡ.mp3,ҡурсаҡ.mp3,ҡурсаҡ,,,,,,,2937600,audio/mpeg,"audio_tags, filename"
614,2024-12-10T16:24:36+00:00,https://t.me/bashaudiokitap/614,books\әнүәр вәхитов.mp3,әнүәр вәхитов.mp3,әнүәр вәхитов,,,,,,,2406672,audio/mpeg,"audio_tags, filename"
613,2024-12-10T09:39:01+00:00,https://t.me/bashaudiokitap/613,books\ағайымдың гармуны.mp3,ағайымдың гармуны.mp3,ағайымдың гармуны,,,,,,,4751136,audio/mpeg,"audio_tags, filename"
611,2024-12-09T10:47:02+00:00,https://t.me/bashaudiokitap/611,books\ҡорманай ярында.mp3,ҡорманай ярында.mp3,ҡорманай ярында,,,,,,,4812480,audio/mpeg,"audio_tags, filename"
610,2024-12-08T11:58:37+00:00,https://t.me/bashaudiokitap/610,books\убыр баш.mp3,убыр баш.mp3,убыр баш,,,,,,,4550272,audio/mpeg,"audio_tags, filename"
609,2024-12-08T06:34:29+00:00,https://t.me/bashaudiokitap/609,books\Риф_Мифтахов_Бәләкәй_әсирҙәр_Наилә_Ғәләүетдинова_менән_Әхәт_Мортазин.mp3,Риф_Мифтахов_Бәләкәй_әсирҙәр_Наилә_Ғәләүетдинова_менән_Әхәт_Мортазин.mp3,Риф_Мифтахов_Бәләкәй_әсирҙәр_Наилә_Ғәләүетдинова_менән_Әхәт_Мортазин,,,,,,,2873349,audio/mpeg,"audio_tags, filename"
608,2024-12-08T04:41:00+00:00,https://t.me/bashaudiokitap/608,books\гөлзифа.mp3,гөлзифа.mp3,гөлзифа,,,,,,,1644912,audio/mpeg,"audio_tags, filename"
607,2024-12-07T12:54:16+00:00,https://t.me/bashaudiokitap/607,books\ғүмерлек ғазап.mp3,ғүмерлек ғазап.mp3,ғүмерлек ғазап,,,,,,,3465504,audio/mpeg,"audio_tags, filename"
606,2024-12-07T07:45:13+00:00,https://t.me/bashaudiokitap/606,books\йыр дауам итә.mp3,йыр дауам итә.mp3,йыр дауам итә,,,,,,,4828557,audio/mpeg,"audio_tags, filename"
605,2024-12-07T05:54:17+00:00,https://t.me/bashaudiokitap/605,books\зәңгәр яулыҡ .mp3,зәңгәр яулыҡ .mp3,зәңгәр яулыҡ,,,,,,,2823645,audio/mpeg,"audio_tags, filename"
604,2024-12-06T14:39:13+00:00,https://t.me/bashaudiokitap/604,books\ҡыш бабай ниңә иланы.mp3,ҡыш бабай ниңә иланы.mp3,ҡыш бабай ниңә иланы,,,,,,,3975696,audio/mpeg,"audio_tags, filename"
603,2024-12-06T07:59:54+00:00,https://t.me/bashaudiokitap/603,books\Өс таған. Мостай Кәрим. 6 глава.mp3,Өс таған. Мостай Кәрим. 6 глава.mp3,Өс таған. Мостай Кәрим. 6 глава,,,,,,,62879588,audio/mpeg,"audio_tags, filename"
602,2024-12-06T07:58:57+00:00,https://t.me/bashaudiokitap/602,books\Өс таған. Мостай Кәрим. 5 глава..mp3,Өс таған. Мостай Кәрим. 5 глава..mp3,Өс таған. Мостай Кәрим. 5 глава.,,,,,,,38175066,audio/mpeg,"audio_tags, filename"
601,2024-12-06T02:41:44+00:00,https://t.me/bashaudiokitap/601,books\Өс таған. Мостай Кәрим. 4 глава.mp3,Өс таған. Мостай Кәрим. 4 глава.mp3,Өс таған. Мостай Кәрим. 4 глава,,,,,,,56526190,audio/mpeg,"audio_tags, filename"
600,2024-12-05T17:23:30+00:00,https://t.me/bashaudiokitap/600,books\Өс таған. Мостай Кәрим. 3 глава.mp3,Өс таған. Мостай Кәрим. 3 глава.mp3,Өс таған. Мостай Кәрим. 3 глава,,,,,,,35931879,audio/mpeg,"audio_tags, filename"
599,2024-12-05T13:00:05+00:00,https://t.me/bashaudiokitap/599,books\Өс таған. Мостай Кәрим. 2 глава..mp3,Өс таған. Мостай Кәрим. 2 глава..mp3,Өс таған. Мостай Кәрим. 2 глава.,,,,,,,51849854,audio/mpeg,"audio_tags, filename"
598,2024-12-05T11:15:08+00:00,https://t.me/bashaudiokitap/598,books\Өс таған. Мостай Кәрим. 1 глава..mp3,Өс таған. Мостай Кәрим. 1 глава..mp3,Өс таған. Мостай Кәрим. 1 глава.,,,,,,,39596963,audio/mpeg,"audio_tags, filename"
597,2024-12-05T08:29:16+00:00,https://t.me/bashaudiokitap/597,books\ҡушаматы кәкүк әҫәр.mp3,ҡушаматы кәкүк әҫәр.mp3,"ы кәкүк"".",,,,,,,13772217,audio/mpeg,"audio_tags, filename, text"
596,2024-12-04T15:40:04+00:00,https://t.me/bashaudiokitap/596,books\йылы ямғыр.mp3,йылы ямғыр.mp3,йылы ямғыр,,,,,,,12142800,audio/mpeg,"audio_tags, filename"
595,2024-12-04T14:21:42+00:00,https://t.me/bashaudiokitap/595,,,тар араһында ҡәләмде✏️ кем табыр?📚,,,,,,,,,text
594,2024-12-04T07:01:25+00:00,https://t.me/bashaudiokitap/594,books\рәнйетмә мине олатай.mp3,рәнйетмә мине олатай.mp3,"ай""",,,,,,,47870999,audio/mpeg,"audio_tags, filename, text"
593,2024-12-03T17:23:25+00:00,https://t.me/bashaudiokitap/593,books\ҡаһарманлыҡ .mp3,ҡаһарманлыҡ .mp3,ҡаһарманлыҡ,,,,,,,3731328,audio/mpeg,"audio_tags, filename"
592,2024-12-03T13:40:04+00:00,https://t.me/bashaudiokitap/592,books\ғүмерең алдында баш эйәм.mp3,ғүмерең алдында баш эйәм.mp3,ғүмерең алдында баш эйәм,,,,,,,5613568,audio/mpeg,"audio_tags, filename"
591,2024-12-03T07:43:33+00:00,https://t.me/bashaudiokitap/591,books\ике дауыт.mp3,ике дауыт.mp3,ике дауыт,,,,,,,2337712,audio/mpeg,"audio_tags, filename"
590,2024-12-02T16:23:48+00:00,https://t.me/bashaudiokitap/590,books\бәхетле булығыҙ.mp3,бәхетле булығыҙ.mp3,бәхетле булығыҙ,,,,,,,2118672,audio/mpeg,"audio_tags, filename"
589,2024-12-01T10:11:58+00:00,https://t.me/bashaudiokitap/589,"books\мансаф ғиләжев, юлда 4-се.mp3","мансаф ғиләжев, юлда 4-се.mp3","мансаф ғиләжев, юлда 4-се",,,,,,,9440037,audio/mpeg,"audio_tags, filename"
588,2024-12-01T08:27:22+00:00,https://t.me/bashaudiokitap/588,books\мансаф ғиләжев юлда 3-се.mp3,мансаф ғиләжев юлда 3-се.mp3,мансаф ғиләжев юлда 3-се,,,,,,,18375619,audio/mpeg,"audio_tags, filename"
587,2024-12-01T05:06:02+00:00,https://t.me/bashaudiokitap/587,books\мансаф ғиләжев юлда 2-се.mp3,мансаф ғиләжев юлда 2-се.mp3,мансаф ғиләжев юлда 2-се,,,,,,,3778965,audio/mpeg,"audio_tags, filename"
586,2024-12-01T05:05:56+00:00,https://t.me/bashaudiokitap/586,books\мансаф ғиләжев юлда 1-се.mp3,мансаф ғиләжев юлда 1-се.mp3,мансаф ғиләжев юлда 1-се,,,,,,,4976757,audio/mpeg,"audio_tags, filename"
585,2024-11-30T09:04:00+00:00,https://t.me/bashaudiokitap/585,books\алыҫ-алыҫҡа.mp3,алыҫ-алыҫҡа.mp3,"Солтанов. ""Алыҫ-алыҫҡа"" әҫәре",,,,,,,206717431,audio/mpeg,"audio_tags, filename, text"
583,2024-11-30T05:39:40+00:00,https://t.me/bashaudiokitap/583,books\өс бәхетле көн.mp3,өс бәхетле көн.mp3,өс бәхетле көн,,,,,,,23849005,audio/mpeg,"audio_tags, filename"
582,2024-11-29T13:54:26+00:00,https://t.me/bashaudiokitap/582,books\һатылмаҫ тауарҙар.mp3,һатылмаҫ тауарҙар.mp3,ылмаҫ тауарҙар» хикәйәһе,,,,,,,21904449,audio/mpeg,"audio_tags, filename, text"
581,2024-11-29T08:35:00+00:00,https://t.me/bashaudiokitap/581,books\айыу хикәйә.mp3,айыу хикәйә.mp3,"Әбүзәров. ""Айыу"" хикәйәһе. фон музыкаһы алып ташланды",,,,,,,14781485,audio/mpeg,"audio_tags, filename, text"
580,2024-11-28T17:26:06+00:00,https://t.me/bashaudiokitap/580,books\фатиха мөкәрәмә садыҡова.mp3,фатиха мөкәрәмә садыҡова.mp3,"иха"" хикәйәһе",,,,,,,38082395,audio/mpeg,"audio_tags, filename, text"
579,2024-11-28T15:38:55+00:00,https://t.me/bashaudiokitap/579,,,,,,,,,,,,none
578,2024-11-28T11:37:16+00:00,https://t.me/bashaudiokitap/578,books\онотолмаҫ көндәр.mp3,онотолмаҫ көндәр.mp3,онотолмаҫ көндәр,,,,,,,24063581,audio/mpeg,"audio_tags, filename"
576,2024-11-27T12:51:43+00:00,https://t.me/bashaudiokitap/576,books\аҡ бейә аҙағы.mp3,аҡ бейә аҙағы.mp3,аҡ бейә аҙағы,,,,,,,22865710,audio/mpeg,"audio_tags, filename"
575,2024-11-27T12:51:43+00:00,https://t.me/bashaudiokitap/575,books\аҡ бейә дауамы.mp3,аҡ бейә дауамы.mp3,аҡ бейә дауамы,,,,,,,22522147,audio/mpeg,"audio_tags, filename"
574,2024-11-27T12:51:43+00:00,https://t.me/bashaudiokitap/574,books\аҡ бейә башы.mp3,аҡ бейә башы.mp3,аҡ бейә башы,,,,,,,24499094,audio/mpeg,"audio_tags, filename"
572,2024-11-27T12:37:24+00:00,https://t.me/bashaudiokitap/572,,,,,,,,,,,,none
571,2024-11-26T16:18:21+00:00,https://t.me/bashaudiokitap/571,books\һөйгән йәр бер була.mp3,һөйгән йәр бер була.mp3,һөйгән йәр бер була,,,,,,,178409056,audio/mpeg,"audio_tags, filename"
570,2024-11-25T13:09:15+00:00,https://t.me/bashaudiokitap/570,books\фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_аҙағы.mp3,фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_аҙағы.mp3,фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_аҙағы,,,,,,,32644283,audio/mpeg,"audio_tags, filename"
569,2024-11-25T13:09:15+00:00,https://t.me/bashaudiokitap/569,books\фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_башы.mp3,фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_башы.mp3,фаҡил_мырҙаҡаев_ҡояшлы_сәскәләр_башы,,,,,,,31729788,audio/mpeg,"audio_tags, filename"
568,2024-11-24T10:38:43+00:00,https://t.me/bashaudiokitap/568,books\Хәйҙәр_Тапаҡовтың_«Әсәйемдең_аҡ_күлдәге».mp3,Хәйҙәр_Тапаҡовтың_«Әсәйемдең_аҡ_күлдәге».mp3,Хәйҙәр_Тапаҡовтың_«Әсәйемдең_аҡ_күлдәге»,,,,,,,36959086,audio/mpeg,"audio_tags, filename"
567,2024-11-24T05:26:52+00:00,https://t.me/bashaudiokitap/567,books\сәләм хикәйә аҙағы.mp3,сәләм хикәйә аҙағы.mp3,сәләм хикәйә аҙағы,,,,,,,26458906,audio/mpeg,"audio_tags, filename"
566,2024-11-24T05:26:52+00:00,https://t.me/bashaudiokitap/566,books\сәләм хикәйә башы.mp3,сәләм хикәйә башы.mp3,сәләм хикәйә башы,,,,,,,32986384,audio/mpeg,"audio_tags, filename"
565,2024-11-23T16:04:13+00:00,https://t.me/bashaudiokitap/565,books\Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә,Рәмзил Сәлмәнов уҡыуында 2024 йылғы яҙма.,,,,,,64003476,audio/mpeg,"audio_tags, filename"
564,2024-11-23T16:04:13+00:00,https://t.me/bashaudiokitap/564,books\Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә,Рәмзил Сәлмәнов уҡыуында 2024 йылғы яҙма.,,,,,,52704994,audio/mpeg,"audio_tags, filename"
563,2024-11-23T16:04:13+00:00,https://t.me/bashaudiokitap/563,books\Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымоа_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымоа_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымоа_Каруан_килә,Рәмзил Сәлмәнов уҡыуында 2024 йылғы яҙма.,,,,,,76930953,audio/mpeg,"audio_tags, filename"
562,2024-11-23T16:04:13+00:00,https://t.me/bashaudiokitap/562,"books\Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов,_Каруан.mp3","Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов,_Каруан.mp3","Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов,_Каруан",Рәмзил Сәлмәнов уҡыуында 2024 йылғы яҙма,,,,,,55835506,audio/mpeg,"audio_tags, filename"
561,2024-11-23T16:04:13+00:00,https://t.me/bashaudiokitap/561,books\Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә.mp3,Рәмзил_Сәлмәнов_уҡыуында_2024_йылғы_яҙма_Роберт_Байымов_Каруан_килә,Рәмзил Сәлмәнов уҡыуында 2024 йылғы яҙма.,,,,,,52547841,audio/mpeg,"audio_tags, filename"
560,2024-11-23T05:31:42+00:00,https://t.me/bashaudiokitap/560,books\Марат_Рафиҡов_уҡыуында_1988_йылғы_яҙма_Лев_Кассиль_Осрашыу_М_Рафиҡов.mp3,Марат_Рафиҡов_уҡыуында_1988_йылғы_яҙма_Лев_Кассиль_Осрашыу_М_Рафиҡов.mp3,Марат_Рафиҡов_уҡыуында_1988_йылғы_яҙма_Лев_Кассиль_Осрашыу_М_Рафиҡов,Марат Рафиҡов уҡыуында 1988 йылғы яҙма.,,,,,,37502965,audio/mpeg,"audio_tags, filename"
559,2024-11-23T05:31:42+00:00,https://t.me/bashaudiokitap/559,books\Әхәт_Мортазин_уҡыуында_2017_йылғы_яҙма_Рамазан_Ҡотошев_Яралы_яҙмыш.mp3,Әхәт_Мортазин_уҡыуында_2017_йылғы_яҙма_Рамазан_Ҡотошев_Яралы_яҙмыш.mp3,Әхәт_Мортазин_уҡыуында_2017_йылғы_яҙма_Рамазан_Ҡотошев_Яралы_яҙмыш,Әхәт Мортазин уҡыуында 2017 йылғы яҙма.,,,,,,78392736,audio/mpeg,"audio_tags, filename"
558,2024-11-23T05:31:42+00:00,https://t.me/bashaudiokitap/558,books\Алһыу_Бәхтиева_уҡыуында_2011_йылғы_яҙма_Миләүшә_Ғәйфуллина_Бөкө.mp3,Алһыу_Бәхтиева_уҡыуында_2011_йылғы_яҙма_Миләүшә_Ғәйфуллина_Бөкө.mp3,Алһыу_Бәхтиева_уҡыуында_2011_йылғы_яҙма_Миләүшә_Ғәйфуллина_Бөкө,Алһыу Бәхтиева уҡыуында 2011 йылғы яҙма.,,,,,,15785772,audio/mpeg,"audio_tags, filename"
557,2024-11-21T12:49:04+00:00,https://t.me/bashaudiokitap/557,books\Шәриф_Бикҡол_Ғүмер_мәңге_балҡыр_усаҡ_Наилә_Ғәләүетдинова_менән_Әхәт.mp3,Шәриф_Бикҡол_Ғүмер_мәңге_балҡыр_усаҡ_Наилә_Ғәләүетдинова_менән_Әхәт.mp3,Шәриф_Бикҡол_Ғүмер_мәңге_балҡыр_усаҡ_Наилә_Ғәләүетдинова_менән_Әхәт,Шәриф Бикҡол,,,,,,3482474,audio/mpeg,"audio_tags, filename"
556,2024-11-21T12:49:04+00:00,https://t.me/bashaudiokitap/556,books\Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_2_се_тапшырыу_Марат.mp3,Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_2_се_тапшырыу_Марат.mp3,Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_2_се_тапшырыу_Марат,Тайфур Сәғитов,,,,,,3986756,audio/mpeg,"audio_tags, filename"
555,2024-11-21T12:49:04+00:00,https://t.me/bashaudiokitap/555,books\Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_1_се_тапшырыу_Марат.mp3,Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_1_се_тапшырыу_Марат.mp3,Тайфур_Сәғитов_Ир_егеткәй_иңрәмәй_ул_хикәйәһе_1_се_тапшырыу_Марат,Тайфур Сәғитов,,,,,,3286340,audio/mpeg,"audio_tags, filename"
